,Name,Link,Distance,Date,id_course,Year,nom,annee,nb_pts_mont,pays,type_partic,pct_route,pct_piste,pct_sentier,challenge,championnat,inscr_nb,inscr_dt_min,inscr_dt_max,inscr_sur_place,inscr_tarif,inscr_tarif_devise,nb_etp,latitude,longitude,pays_arrivee,ville_depart,ville_arrivee,pays_depart,inscr_site,heure_depart,dist_tot,deniv_tot,deniv_neg_tot,nb_pts,temps_max
806,Macpac Motatapu 2020 - Ultra Run Team 52.80 K,https://itra.run/race/20931,52.80 km, 14/03/2020,20931,2020,Ultra Run Team,2020,7,NZ,team,0,100,0,,,66,2019-04-02,2020-03-13,1,0.0,0,1,-44.9406,168.835,,"Glendhu Bay, Wanaka",Arrowtown ,,https://endurancecui.active.com/new/events/61606651/select-race?_p=43445735423346354&_ga=2.60113709.1262469024.1563398467-1894667751.1547429497&e4q=1fee67e2-291d-4bf6-b6c5-49e4390e7321&e4p=f3a9c6f9-939c-4b38-b92f-bc97ad9f79f6&e4ts=1563415194&e4c=active&e4,2020-03-14 06:00:00,52.80,3030,2930,3,72000
807,Bel Monte Endurance Races 2020 - 50m 83.90 K,https://itra.run/race/619,83.90 km, 14/03/2020,619,2020,50M,2020,4,US,solo,9,1,90,,,150,2019-08-17,2020-03-14,1,0.0,0,1,37.8854,-79.01,,"Love, Virginia",,,http://belmonteraces.com/,2020-03-14 05:30:00,83.90,2590,2590,3,36000
808,Bel Monte Endurance Races 2020 - 50k 55.30 K,https://itra.run/race/620,55.30 km, 14/03/2020,620,2020,50K,2020,3,US,solo,9,1,90,,,100,2019-08-17,2020-03-14,1,0.0,0,1,37.8854,-79.01,,"Love, Virginia",,,http://belmonteraces.com/,2020-03-14 06:00:00,55.30,1610,1610,2,28800
809,Bel Monte Endurance Races 2020 - 25k 26.30 K,https://itra.run/race/7425,26.30 km, 14/03/2020,7425,2020,25K,2020,5,US,solo,9,1,90,,,100,2019-08-17,2020-03-14,1,0.0,0,1,37.8854,-79.01,,"Love, Virginia",,,http://belmonteraces.com/,2020-03-14 06:00:00,26.30,1100,1100,1,18000
810,Trilhas Do Caravaggio - 3 Etapa C T M 2020 - 20k Trilhas Do Caravaggio 20.20 K,https://itra.run/race/21147,20.20 km, 14/03/2020,21147,2020,20K Trilhas do Caravaggio,2020,4,BR,solo,20,50,30,,CTM 2020,250,0000-00-00,0000-00-00,0,0.0,0,1,-29.2265,-51.3468,,Farroupilha,Farroupilha,,,2020-03-14 13:00:00,20.20,764,765,1,18000
811,Black Mountain Trail ® 2020 - Coupo Cambo 54.10 K,https://itra.run/race/3834,54.10 km, 14/03/2020,3834,2020,COUPO CAMBO,2020,7,FR,solo,3,5,92,,,700,2019-11-03,2020-03-07,0,0.0,0,1,43.478,2.48869,,Saint Amans Soult,Saint Amans Soult,,http://www.blackmountaintrail.fr/inscriptions,2020-03-14 06:00:00,54.10,3410,3410,3,0
812,Black Mountain Trail ® 2020 - Black Race 33.40 K,https://itra.run/race/10639,33.40 km, 14/03/2020,10639,2020,BLACK RACE,2020,7,FR,solo,3,7,90,,,800,2019-11-03,2020-03-07,0,0.0,0,1,43.478,2.48869,,Saint Amans Soult,Saint Amans Soult,,http://www.blackmountaintrail.fr/inscriptions.html,2020-03-14 08:00:00,33.40,1970,1970,2,0
813,Black Mountain Trail ® 2020 - Objectif Nore 17.90 K,https://itra.run/race/10641,17.90 km, 14/03/2020,10641,2020,OBJECTIF NORE,2020,7,FR,solo,4,0,96,,,700,2019-11-03,2020-03-07,0,0.0,0,1,43.478,2.48869,,Saint Amans Soult,Saint Amans Soult,,http://www.blackmountaintrail.fr/inscriptions.html,2020-03-14 10:00:00,17.90,1010,1010,1,0
814,Black Mountain Trail ® 2020 - Replie Coupo Cambo 45.70 K,https://itra.run/race/18603,45.70 km, 14/03/2020,18603,2020,REPLIE COUPO CAMBO,2020,7,FR,solo,1,4,95,,,100,2019-11-03,2020-03-07,0,0.0,0,1,43.478,2.48869,,SAINT AMANS SOULT,SAINT AMANS SOULT,,https://chrono-start.com/inscriptions.html,2020-03-14 06:00:00,45.70,2960,2960,3,0
815,Borneo Ultra-Trail® Marathon 2020 - 106 Km 106.00 K,https://itra.run/race/5375,106.00 km, 14/03/2020,5375,2020,106 Km,2020,5,MY,solo,10,50,40,,Malaysia Ultra League Championship,500,2019-09-23,2020-01-17,0,0.0,0,1,6.02793,116.443,,Kiulu,Kiulu,,http://www.borneoultra.com/butm/,2020-03-14 06:00:00,106.00,5030,5030,5,122400
816,Borneo Ultra-Trail® Marathon 2020 - 50 Km 51.60 K,https://itra.run/race/5381,51.60 km, 14/03/2020,5381,2020,50 Km,2020,5,MY,solo,10,60,30,,Malaysia Ultra League Championship,500,2019-09-23,2020-01-17,0,0.0,0,1,6.02793,116.443,,Kiulu,Kiulu,,http://www.borneoultra.com/butm/,2020-03-14 06:00:00,51.60,2370,2370,3,61200
817,Borneo Ultra-Trail® Marathon 2020 - 30 Km 31.50 K,https://itra.run/race/5383,31.50 km, 14/03/2020,5383,2020,30 Km,2020,5,MY,solo,15,50,35,,,600,2019-09-23,2020-01-17,0,0.0,0,1,6.02793,116.443,,Kiulu,Kiulu,,http://www.borneoultra.com/butm/,2020-03-14 07:00:00,31.50,1510,1510,2,43200
818,Borneo Ultra-Trail® Marathon 2020 - 100 Miles 161.00 K,https://itra.run/race/22271,161.00 km, 14/03/2020,22271,2020,100 Miles,2020,5,MY,solo,15,55,30,,Malaysia Ultra League Championship,300,2019-09-23,2020-01-17,0,0.0,0,1,6.02793,116.443,,Kiulu,Kiulu,,http://www.borneoultra.com/butm/,2020-03-14 06:00:00,161.00,7620,7620,6,187200
819,Ix Perimetral A Benissa 2020 - Ix Perimetral A Benissa 73km 73.10 K,https://itra.run/race/1311,73.10 km, 14/03/2020,1311,2020,IX PERIMETRAL A BENISSA 73Km,2020,6,ES,solo,15,20,65,Perimetral a Benissa 73 Km,,300,2019-11-18,2020-03-08,0,0.0,0,1,38.7164,0.0534016,,Benissa,Benissa,,https://www.mychip.es/inscripcion-rts/e78af0c5-a596-471c-a4f6-2b504e7ca561,2020-03-14 06:00:00,73.10,4100,4110,3,57600
820,Ix Perimetral A Benissa 2020 - Ix Perimetral A Benissa 42km 42.40 K,https://itra.run/race/4598,42.40 km, 14/03/2020,4598,2020,IX Perimetral a Benissa 42Km,2020,5,ES,solo,15,25,60,Perimetral a Benissa 42Km,,300,2019-11-18,2020-03-08,0,0.0,0,1,38.7164,0.0534016,,Benissa,Benissa,,https://www.mychip.es/evento/viii-perimetral-de-benissa-8,2020-03-14 08:00:00,42.40,1900,1910,2,32400
821,Indomit Pedra Do Baú 2020 - 50 Km 48.40 K,https://itra.run/race/3520,48.40 km, 14/03/2020,3520,2020,50 km,2020,8,BR,solo,27,32,41,Circuito Indomit,,200,2019-12-06,2020-03-04,1,0.0,0,1,-22.6885,-45.733,,São Bento do Sapucaí,São Bento do Sapucaí,,http://indomit.com.br/saobento/,2020-03-14 07:00:00,48.40,2990,2860,3,39540
822,Indomit Pedra Do Baú 2020 - 35 Km 35.60 K,https://itra.run/race/13365,35.60 km, 14/03/2020,13365,2020,35 Km,2020,8,BR,solo,32,37,31,Indomit Pedra do Baú,Circuito Indomit,350,2019-12-06,2020-03-04,1,0.0,0,1,-22.6885,-45.733,,São Bento do Sapucaí,São Bento do Sapucaí,,http://indomit.com.br/saobento/,2020-03-14 07:30:00,35.60,2180,2060,2,37800
823,Indomit Pedra Do Baú 2020 - 21 Km 20.80 K,https://itra.run/race/18985,20.80 km, 14/03/2020,18985,2020,21 Km,2020,7,BR,solo,25,45,30,Ciscuito Indomit,,300,2019-11-30,2020-03-04,1,0.0,0,1,-22.6885,-45.733,,São Bento do Sapucaí,São Bento do Sapucaí,,http://indomit.com.br/saobento/,2020-03-14 07:00:00,20.80,1270,1150,0,13860
824,Indomit Pedra Do Baú 2020 - 12 Km 12.00 K,https://itra.run/race/18987,12.00 km, 14/03/2020,18987,2020,12 Km,2020,5,BR,solo,37,30,33,Circuito Indomit,,300,2019-11-30,2020-03-04,1,0.0,0,1,-22.6885,-45.733,,São Bento do Sapucaí,São Bento do Sapucaí,,http://indomit.com.br/saobento/,2020-03-14 07:00:00,12.00,510,390,0,14040
825,Indomit Pedra Do Baú 2020 - 80 Km 79.20 K,https://itra.run/race/23641,79.20 km, 14/03/2020,23641,2020,80 Km,2020,7,BR,solo,19,41,40,Circuito Indomit,,200,2019-11-30,2020-03-04,1,0.0,0,1,-22.6885,-45.733,,São Bento do Sapucaí,São Bento do Sapucaí,,http://indomit.com.br/saobento/,2020-03-14 04:00:00,79.20,4230,4110,4,64800
826,Razorback Run 2020 - 64 Km 62.70 K,https://itra.run/race/2772,62.70 km, 14/03/2020,2772,2020,64 Km,2020,8,AU,solo,0,1,99,,,250,2020-01-01,2020-03-08,1,0.0,0,1,-37.0214,147.055,,Harrietville,Harrietville,,https://endurancecui.active.com/new/events/64262552/select-race?e4p=74f9b2b9-959d-496f-999d-5d98d9951e15&e4ts=1578617996&e4q=e44e9545-5a21-43a9-a122-80fb0a1008e4&e4c=active&e4e=snawe00000000&e4h=c84a2c098c47ad7dcfab7467630058aa&e4rt=Safetynet&_p=768614501,2020-03-14 00:00:00,62.70,3860,3860,3,57600
827,Addo Elephant Trail Run 2020 - 76 Km 76.70 K,https://itra.run/race/4,76.70 km, 14/03/2020,4,2020,76 Km,2020,4,ZA,solo,5,69,26,,,150,2019-04-01,2020-01-31,1,0.0,0,1,-33.3519,25.7444,,"Kabouga Gate, Addo Elephant National Park",Zuurberg Mountain Village,,http://addo.run,2020-03-14 05:30:00,76.70,2630,2150,3,54000
828,Addo Elephant Trail Run 2020 - 44 Km 43.90 K,https://itra.run/race/2678,43.90 km, 14/03/2020,2678,2020,44 Km,2020,5,ZA,solo,5,72,23,,,250,2019-04-01,2020-01-31,1,0.0,0,1,-33.3519,25.7444,,"Kabouga Gate, Addo Elephant National Park",Zuurberg Mountain Village,,http://addo.run,2020-03-14 06:30:00,43.90,1740,1190,2,43200
829,Imbertrek 2020 - Srednji Trail 17.50 K,https://itra.run/race/18539,17.50 km, 14/03/2020,18539,2020,SREDNJI TRAIL,2020,8,HR,solo,12,75,13,,,250,2020-01-01,2020-03-13,1,0.0,0,1,43.4447,16.6913,,Omiš,Omiš,,https://www.stotinka.hr/hrv/utrka/3509/prijava_na_utrku,2020-03-14 10:30:00,17.50,1200,1200,1,27000
830,Imbertrek 2020 - Trail Marathon 40.80 K,https://itra.run/race/18537,40.80 km, 14/03/2020,18537,2020,TRAIL MARATHON,2020,6,HR,solo,12,68,20,,,150,2020-01-01,2020-03-13,1,0.0,0,1,43.4447,16.6913,,Omiš,Omiš,,https://www.stotinka.hr/hrv/utrka/3510/prijava_na_utrku,2020-03-14 08:30:00,40.80,2400,2400,2,39600
831,Snowrunning Chacaltaya  2020 33.00 K,https://itra.run/race/18321,33.00 km, 14/03/2020,18321,2020,SNOWRUNNING CHACALTAYA ,2020,6,BO,solo,0,20,80,Snowrunning ,Skyrunning Bolivia,70,2020-02-17,2020-03-07,0,0.0,0,1,-16.2834,-68.1241,,El Alto,REPRESA ZONGO,,https://www.facebook.com/skyrunningbolivia/,2020-03-14 08:00:00,33.00,1360,1200,2,21600
832,El Cañi Ultra Trail  2020 - 18k El Cañi Ultra Trail 18.10 K,https://itra.run/race/25203,18.10 km, 14/03/2020,25203,2020,18K El Cañi Ultra Trail,2020,8,CL,solo,1,6,93,,,0,2019-08-04,2020-03-10,1,0.0,0,1,0.0,0.0,,Cancha de Fútbol Cóndores de Pichares,Cancha de Fútbol Cóndores de Pichares,,https://welcu.com/puelcheproducciones/ultratrailelcani,2020-03-14 09:00:00,18.10,1170,1160,1,20580
833,El Cañi Ultra Trail  2020 - 30k El Cañi Ultra Trail 32.80 K,https://itra.run/race/16289,32.80 km, 14/03/2020,16289,2020,30K El Cañi Ultra Trail,2020,8,CL,solo,3,10,87,,,200,2019-08-04,2020-03-10,1,0.0,0,1,0.0,0.0,,Cancha de Fútbol Cóndores de Pichares,Cancha de Fútbol Cóndores de Pichares,,http://puelcheproducciones.com/web/cani-trail/,2020-03-14 08:00:00,32.80,2130,2130,2,33480
834,El Cañi Ultra Trail  2020 - 50k El Cañi Ultra Trail  51.80 K,https://itra.run/race/16255,51.80 km, 14/03/2020,16255,2020,50k El Cañi Ultra Trail ,2020,8,CL,solo,5,3,92,,,100,2019-06-02,2020-03-10,1,0.0,0,1,0.0,0.0,,Cancha de Fútbol Cóndores de Pichares,Cancha de Fútbol Cóndores de Pichares,,https://welcu.com/puelcheproducciones/ultratrailelcani,2020-03-14 05:00:00,51.80,3030,3020,3,45120
835,El Cañi Ultra Trail  2020 - 80k El Cañi Ultra Trail 84.10 K,https://itra.run/race/16257,84.10 km, 14/03/2020,16257,2020,80k El Cañi Ultra Trail,2020,8,CL,solo,5,3,92,,,50,2019-08-04,2020-03-10,1,0.0,0,1,0.0,0.0,,Cancha de Fútbol Cóndores de Pichares,Cancha de Fútbol Cóndores de Pichares,,http://puelcheproducciones.com/web/cani-trail/,2020-03-14 00:00:00,84.10,5050,5050,4,62340
836,Ultrabericus Trail 2020 - Trail Integrale 65.50 K,https://itra.run/race/1031,65.50 km, 14/03/2020,1031,2020,Trail Integrale,2020,4,IT,solo,20,50,30,,,1000,2019-11-26,2020-02-29,1,0.0,0,1,45.5488,11.5479,,,,,,2020-03-14 10:00:00,65.50,2620,2620,3,39600
837,Ultrabericus Trail 2020 - Twin Relay 1 34.60 K,https://itra.run/race/8753,34.60 km, 14/03/2020,8753,2020,Twin Relay 1,2020,5,IT,relay,20,50,30,,,0,0000-00-00,0000-00-00,1,0.0,0,1,45.5488,11.5479,,,,,,2020-03-14 00:00:00,34.60,1560,1320,2,24600
838,Ultrabericus Trail 2020 - Twin Relay 2 30.80 K,https://itra.run/race/8755,30.80 km, 14/03/2020,8755,2020,Twin Relay 2,2020,4,IT,relay,0,0,0,,,0,0000-00-00,0000-00-00,1,0.0,0,1,45.5488,11.5479,,,,,,2020-03-14 00:00:00,30.80,1060,1310,1,18600
839,Ultrabericus Trail 2020 - Urban 20.30 K,https://itra.run/race/8061,20.30 km, 14/03/2020,8061,2020,Urban,2020,4,IT,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,45.5488,11.5479,,,,,,2020-03-14 11:00:00,20.30,730,730,1,0
840,Ultrabericus Trail 2020 - Cento Anniversario 100.60 K,https://itra.run/race/25233,100.60 km, 14/03/2020,25233,2020,Cento Anniversario,2020,5,IT,solo,20,50,30,,,0,0000-00-00,0000-00-00,1,0.0,0,1,45.5488,11.5479,,,,,,2020-03-14 05:00:00,100.60,4400,4400,4,0
841,Ultra Trail Du Pays De Fontainebleau 2020 - Utpf 88.00 K,https://itra.run/race/25331,88.00 km, 14/03/2020,25331,2020,UTPF,2020,1,FR,solo,1,1,1,,,100,2020-01-06,2020-03-14,1,0.0,0,1,48.4049,2.70159,,FONTAINEBLEAU,,,https://www.klikego.com/inscription/ultra-trail-du-pays-de-fontainebleau-2020/running-course-a-pied/1498183030373-4,2020-03-14 07:00:00,88.00,1200,1200,3,57600
842,Ultra Trail Du Pays De Fontainebleau 2020 - Utpf Relais 1 49.00 K,https://itra.run/race/25333,49.00 km, 14/03/2020,25333,2020,UTPF RELAIS 1,2020,1,FR,relay,1,1,1,,,100,0000-00-00,0000-00-00,1,0.0,0,1,48.4231,2.66447,,,,,,2020-03-14 07:00:00,49.00,580,580,2,0
843,Ultra Trail Du Pays De Fontainebleau 2020 - Utpf Relais 2 39.00 K,https://itra.run/race/25335,39.00 km, 14/03/2020,25335,2020,UTPF RELAIS 2,2020,2,FR,relay,1,1,1,,,100,0000-00-00,0000-00-00,0,0.0,0,1,48.4231,2.66447,,,,,,2020-03-14 07:00:00,39.00,640,640,2,0
844,Antelope Canyon 2020 - Half Marathon 0.00 K,https://itra.run/race/4992,0.00 km, 14/03/2020,4992,2020,Half Marathon,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.9148,-111.457,,,,,,2020-03-14 00:00:00,0.00,0,0,-1,0
845,Pioneer Spirit 2020 - 50m 77.70 K,https://itra.run/race/24227,77.70 km, 14/03/2020,24227,2020,50M,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.7015,-118.756,,,,,,2020-03-14 00:00:00,77.70,1372,1694,-1,0
846,Pioneer Spirit 2020 - Marathon 42.00 K,https://itra.run/race/25733,42.00 km, 14/03/2020,25733,2020,Marathon,2020,,US,solo,0,0,0,,,0,0000-00-00,0000-00-00,0,0.0,0,1,36.7015,-118.756,,,,,,2020-03-14 00:00:00,42.00,1500,1500,-1,0
847,Extreme Filabres Trail 2020 32.50 K,https://itra.run/race/19255,32.50 km, 15/03/2020,19255,2020,Extreme Filabres Trail,2020,,ES,solo,6,43,51,,,0,,,0,0.0,0,1,37.3437,-2.50842,,Serón,Serón,,,2020-03-15 08:30:00,32.50,1739,1705,-1,21600
848,Antelope Canyon 2020 - 50 Mile 75.90 K,https://itra.run/race/3498,75.90 km, 15/03/2020,3498,2020,50 Mile,2020,2,US,solo,5,10,85,Antelope Canyon 50,,300,2019-05-28,2020-03-07,0,200.0,USD,1,36.9148,-111.457,US,"Page, Arizona","Page, Arizona",US,https://vacationraces.com/ultras/antelope-canyon/,2020-03-15 03:00:00,75.90,1220,1220,3,86400
849,North C Trail 2020 - 50 Km 48.30 K,https://itra.run/race/4292,48.30 km, 15/03/2020,4292,2020,50 Km,2020,2,BE,solo,5,0,95,,,400,2019-09-21,2020-03-08,1,0.0,0,1,51.1091,2.63534,,Koksijde,Koksijde,,https://www.larssie.com/index.php?route=common/home&tracking_marketing=5d778568f27c,2020-03-15 09:00:00,48.30,870,870,2,28800
850,North C Trail 2020 - 36 Km 35.40 K,https://itra.run/race/4293,35.40 km, 15/03/2020,4293,2020,36 Km,2020,2,BE,solo,1,0,99,,,500,2019-09-21,2020-03-08,1,0.0,0,1,51.1091,2.63534,,Coxyde,,,https://www.larssie.com/index.php?route=common/home&tracking_marketing=5d778568f27c,2020-03-15 11:00:00,35.40,710,720,1,21600
851,Trail Des Salamandres 2020 - 11km 11.00 K,https://itra.run/race/10573,11.00 km, 15/03/2020,10573,2020,11Km,2020,3,FR,solo,20,0,80,,,300,2019-12-31,2020-03-13,1,0.0,0,1,45.4873,4.4507,,SORBIERS,,,http://www.logicourse.fr,2020-03-15 09:30:00,11.00,340,340,0,6300
852,Trail Des Salamandres 2020 - 19km 18.60 K,https://itra.run/race/10605,18.60 km, 15/03/2020,10605,2020,19Km,2020,4,FR,solo,20,0,80,,,200,2019-12-31,2020-03-13,1,0.0,0,1,45.4873,4.4507,,SORBIERS,,,http://www.logicourse.fr,2020-03-15 08:45:00,18.60,660,660,1,10560
853,Trail Des Salamandres 2020 - 30km 30.40 K,https://itra.run/race/10609,30.40 km, 15/03/2020,10609,2020,30Km,2020,4,FR,solo,20,0,80,,,150,2019-12-31,2020-03-13,1,0.0,0,1,45.4873,4.4507,,SORBIERS,SORBIERS,,http://www.logicourse.fr/,2020-03-15 08:00:00,30.40,1100,1100,1,15900
854,Waa Hk Ne45 2020 - Full Course 45.30 K,https://itra.run/race/23047,45.30 km, 15/03/2020,23047,2020,Full Course,2020,5,HK,solo,30,10,60,,,250,2019-10-15,2020-03-09,1,0.0,0,1,22.5015,114.174,,Hok Tau,Hok Tau,,https://raceregistration.asia/wwahkne452020/select_competition,2020-03-15 08:00:00,45.30,2250,2260,2,36000
855,Waa Hk Ne45 2020 - Half Course 23.40 K,https://itra.run/race/23049,23.40 km, 15/03/2020,23049,2020,Half Course,2020,5,HK,solo,20,10,70,,,250,2019-10-15,2020-03-08,1,0.0,0,1,22.5015,114.174,,Hok Tau,Hok Tau,,https://raceregistration.asia/wwahkne452020/select_competition,2020-03-15 08:30:00,23.40,1100,1100,1,21600
856,Trail De Peñamayor  2020 31.20 K,https://itra.run/race/12773,31.20 km, 15/03/2020,12773,2020,TRAIL DE PEÑAMAYOR,2020,7,ES,solo,23,42,35,,,400,2020-01-30,2020-03-12,0,0.0,0,1,43.3582,-5.50568,,Nava,,,,2020-03-15 09:00:00,31.20,1740,1740,1,25200
857,Trilhos Do Paleozóico 2020 46.90 K,https://itra.run/race/7143,46.90 km, 15/03/2020,7143,2020,Trilhos do Paleozóico ,2020,5,PT,solo,1,65,34,Trail Ultra,Campeonato Ultra Trail ATRP,500,2019-11-29,2020-02-27,1,0.0,0,1,41.2049,-8.50453,,Valongo,,,https://www.prozis.com/pt/pt/evento/trilhos-do-paleozoico-2020,2020-03-15 08:00:00,46.90,2410,2430,2,32400
858,Adventure Race Tandil 2020 - Tandil Equipos 28.00 K,https://itra.run/race/15091,28.00 km, 15/03/2020,15091,2020,Tandil Equipos,2020,3,AR,team,5,10,85,,,400,2019-05-13,0000-00-00,0,0.0,0,1,-34.8318,-58.2338,,,,,,2020-03-15 09:00:00,28.00,900,900,0,0
859,Adventure Race Tandil 2020 - Tandil Individual  28.00 K,https://itra.run/race/15093,28.00 km, 15/03/2020,15093,2020,Tandil Individual ,2020,3,AR,solo,5,10,85,,,2000,2019-05-16,2020-03-15,0,0.0,0,1,-34.8318,-58.2338,,,,,,2020-03-15 09:00:00,28.00,900,900,0,0
860,Desafío Ruricancho 2020 - Ultra Chaski 35k 36.50 K,https://itra.run/race/5054,36.50 km, 15/03/2020,5054,2020,Ultra chaski 35K,2020,8,PE,solo,0,5,95,,,50,2020-01-02,2020-03-11,0,0.0,0,1,-6.71682,-77.8299,,San Juan de Lurigancho,Cerra San Cristóbal,,https://www.facebook.com/events/2301607796738123/,2020-03-15 06:00:00,36.50,2540,2940,2,36000
861,Desafío Ruricancho 2020 - Ultra Chaski 44k 44.10 K,https://itra.run/race/24417,44.10 km, 15/03/2020,24417,2020,Ultra chaski 44K,2020,9,PE,solo,0,5,95,,,20,2020-01-02,2020-03-11,0,0.0,0,1,-16.583,-72.7357,,Media Luna,Cerro San Cristóbal,,,2020-03-15 05:00:00,44.10,2920,3420,2,43200
862,Zammour Trekking 2020 - Mars Trail 40.80 K,https://itra.run/race/24665,40.80 km, 20/03/2020,24665,2020,Mars Trail,2020,3,TN,solo,1,98,0,,,250,2020-01-01,2020-03-15,0,0.0,0,1,33.2377,9.99478,,zammour,zammour,,https://www.mysportsense.com/event/zammour-trekking,2020-03-20 08:00:00,40.80,1250,1230,2,54000
863,Zammour Trekking 2020 - Zammour Trail 20.50 K,https://itra.run/race/24667,20.50 km, 20/03/2020,24667,2020,ZAMMOUR TRAIL,2020,3,TN,solo,0,85,15,,,200,2020-01-01,2020-03-15,0,0.0,0,1,33.2377,9.99478,,zammour,zammour,,https://www.mysportsense.com/event/zammour-trekking,2020-03-20 08:00:00,20.50,630,620,1,43200
864,Huilo Huilo Trail Run 2020 - Travesia 43.40 K,https://itra.run/race/24945,43.40 km, 20/03/2020,24945,2020,Travesia,2020,7,CL,solo,0,10,90,Columbia Trail Challenge,,30,2019-10-01,2020-03-14,0,0.0,0,2,-33.3806,-71.6734,,Huilo Huilo,Huilo Huilo,,,2020-03-20 11:00:00,43.40,2440,2330,2,43200
865,Surf2firth 2020 - Extreme Legends 54.40 K,https://itra.run/race/20529,54.40 km, 21/03/2020,20529,2020,Extreme Legends,2020,6,NZ,solo,25,0,75,,,50,2019-11-23,2020-03-16,1,0.0,0,1,-37.138,175.542,,Hikuai,Thames,,http://www.surf2firth.co.nz/,2020-03-21 07:00:00,54.40,2850,2840,3,46800
866,Ruapehu Ring Of Fire 2020 - Ruapehu Ring Of Fire 50km 50.70 K,https://itra.run/race/20667,50.70 km, 21/03/2020,20667,2020,Ruapehu Ring of Fire 50km,2020,4,NZ,solo,3,97,0,,,300,2019-07-10,2020-03-20,1,0.0,0,1,-39.2006,175.539,,Tukino Ski Field,Whakapapa Village,,,2020-03-21 05:00:00,50.70,1840,2340,2,64800
867,Ruapehu Ring Of Fire 2020 - Ruapehu Ring Of Fire 72km 73.30 K,https://itra.run/race/20669,73.30 km, 21/03/2020,20669,2020,Ruapehu Ring of Fire 72km,2020,5,NZ,solo,2,98,0,,,300,2019-07-10,2020-03-20,1,0.0,0,1,-39.2006,175.539,,Whakapapa Village,,,,2020-03-21 04:00:00,73.30,3280,3280,3,72000
868,Trail Du Cirque Du Fer À Cheva 2020 - Trail 12km 12.20 K,https://itra.run/race/21389,12.20 km, 21/03/2020,21389,2020,Trail 12km,2020,4,FR,solo,10,5,85,,,0,2019-10-14,2020-03-18,0,0.0,0,1,46.9032,5.77271,,ARBOIS,ARBOIS,,https://inscriptions-taktik-sport.com/tcfc2020/select_competition,2020-03-21 10:00:00,12.20,510,510,0,0
869,Trail Du Cirque Du Fer À Cheva 2020 - Trail 22km 21.30 K,https://itra.run/race/21691,21.30 km, 21/03/2020,21691,2020,Trail 22km,2020,4,FR,solo,14,6,80,,,300,2019-10-14,2020-03-18,1,0.0,0,1,46.9032,5.77271,,ARBOIS,ARBOIS,,https://inscriptions-taktik-sport.com/tcfc2020/select_competition,2020-03-21 09:30:00,21.30,780,780,0,16200
870,Northburn 100 Miler 2020 - 100 Mile 162.40 K,https://itra.run/race/1069,162.40 km, 21/03/2020,1069,2020,100 Mile,2020,8,NZ,solo,0,90,10,,,50,2021-08-24,2022-03-08,1,0.0,0,1,-45.0371,169.197,,Cromwell,Cromwell,,https://regonline.activeglobal.com/Register/Checkin.aspx?EventID=1714823,2020-03-21 06:00:00,162.40,9810,9820,6,172800
871,Northburn 100 Miler 2020 - 100 Km 102.40 K,https://itra.run/race/1530,102.40 km, 21/03/2020,1530,2020,100 Km,2020,7,NZ,solo,0,90,10,,,30,2021-08-24,2022-03-08,1,0.0,0,1,-45.0371,169.197,,Cromwell,Cromwell,,https://regonline.activeglobal.com/Register/Checkin.aspx?EventID=1714823,2020-03-21 00:00:00,102.40,5500,5510,5,129600
872,Northburn 100 Miler 2020 - 50 Km 51.10 K,https://itra.run/race/1593,51.10 km, 21/03/2020,1593,2020,50 Km,2020,6,NZ,solo,0,90,10,,,50,,0000-00-00,1,0.0,0,1,-45.0371,169.197,,Cromwell,Cromwell,,https://regonline.activeglobal.com/Register/Checkin.aspx?EventID=1714823,2020-03-21 06:00:00,51.10,2470,2470,3,43200
873,Hard'aisne Durbuy Trail  2020 - 32 Km 32.00 K,https://itra.run/race/17839,32.00 km, 21/03/2020,17839,2020,32 km,2020,4,BE,solo,2,0,98,,,400,2020-01-01,2020-03-21,1,0.0,0,1,50.376,5.52238,,Bomal,Bomal,,http://www.hadtrail.com,2020-03-21 12:30:00,32.00,1340,1340,2,23700
874,Hard'aisne Durbuy Trail  2020 - 55 Km 56.10 K,https://itra.run/race/17589,56.10 km, 21/03/2020,17589,2020,55 km,2020,5,BE,solo,2,0,98,,,400,2020-01-01,2020-03-21,1,0.0,0,1,50.376,5.52238,,Bomal,Bomal,,http://www.hadtrail.com,2020-03-21 09:00:00,56.10,2540,2540,3,43200
875,Hard'aisne Durbuy Trail  2020 - 17 Km 17.40 K,https://itra.run/race/23753,17.40 km, 21/03/2020,23753,2020,17 KM,2020,6,BE,solo,2,0,98,stéphane bonjean,stéphane bonjean,400,2020-01-01,2020-03-21,1,0.0,0,1,50.376,5.52238,,Bomal,Bomal,,http://www.hadtrail.com,2020-03-21 12:30:00,17.40,1050,1050,1,0
